place_id,rating,reviews,reviews_link,location_link,location_reviews_link,total_reviews,avg_rating,trust_level,review_health_status,review_growth_tip,review_kudos,review_response_needed
ChIJZSSeoRTFBZERpUdBnFFB6hI,5,5,https://search.google.com/local/reviews?placeid=ChIJZSSeoRTFBZERpUdBnFFB6hI,"https://www.google.com/maps/place/TeamCaritaMMA/@-12.001114099999999,-77.0037518,14z/data=!4m8!1m2!2m1!1sTeamCaritaMMA!3m4!1s0x9105c514a19e2465:0x12ea41519c4147a5!8m2!3d-12.001114099999999!4d-77.0037518","https://www.google.com/maps/place/TeamCaritaMMA/@-12.001114099999999,-77.0037518,13.99z/data=!4m16!1m7!3m6!1s0x9105c514a19e2465:0x12ea41519c4147a5!2sTeamCaritaMMA!8m2!3d-12.001114099999999!4d-77.0037518!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c514a19e2465:0x12ea41519c4147a5!8m2!3d-12.001114099999999!4d-77.0037518!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",5,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJxQAKcK_JBZERIL5Ve7JNsAw,5,1,https://search.google.com/local/reviews?placeid=ChIJxQAKcK_JBZERIL5Ve7JNsAw,"https://www.google.com/maps/place/Tominaga+Martial+Training/@-12.064887899999999,-77.0482918,14z/data=!4m8!1m2!2m1!1sTominaga+Martial+Training!3m4!1s0x9105c9af700a00c5:0xcb04db27b55be20!8m2!3d-12.064887899999999!4d-77.0482918","https://www.google.com/maps/place/Tominaga+Martial+Training/@-12.064887899999999,-77.0482918,13.99z/data=!4m16!1m7!3m6!1s0x9105c9af700a00c5:0xcb04db27b55be20!2sTominaga+Martial+Training!8m2!3d-12.064887899999999!4d-77.0482918!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c9af700a00c5:0xcb04db27b55be20!8m2!3d-12.064887899999999!4d-77.0482918!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",1,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJj-vVKgrPBZERqLodth-aueI,4.8,20,https://search.google.com/local/reviews?placeid=ChIJj-vVKgrPBZERqLodth-aueI,"https://www.google.com/maps/place/Triangulo+Jiujitsu/@-12.0107736,-77.0947072,14z/data=!4m8!1m2!2m1!1sTriangulo+Jiujitsu!3m4!1s0x9105cf0a2ad5eb8f:0xe2b99a1fb61dbaa8!8m2!3d-12.0107736!4d-77.0947072","https://www.google.com/maps/place/Triangulo+Jiujitsu/@-12.0107736,-77.0947072,13.99z/data=!4m16!1m7!3m6!1s0x9105cf0a2ad5eb8f:0xe2b99a1fb61dbaa8!2sTriangulo+Jiujitsu!8m2!3d-12.0107736!4d-77.0947072!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105cf0a2ad5eb8f:0xe2b99a1fb61dbaa8!8m2!3d-12.0107736!4d-77.0947072!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",20,4.8,Emerging Trust,Well Reviewed,NA,Good engagement — your presence is growing,NA
ChIJtd_NNADpBZERnKKzBELjDA0,5,12,https://search.google.com/local/reviews?placeid=ChIJtd_NNADpBZERnKKzBELjDA0,"https://www.google.com/maps/place/Valhalla+Guigo+Jiu+Jitsu/@-11.974981699999999,-76.7612872,14z/data=!4m8!1m2!2m1!1sValhalla+Guigo+Jiu+Jitsu!3m4!1s0x9105e90034cddfb5:0xd0ce34204b3a29c!8m2!3d-11.974981699999999!4d-76.7612872","https://www.google.com/maps/place/Valhalla+Guigo+Jiu+Jitsu/@-11.974981699999999,-76.7612872,13.99z/data=!4m16!1m7!3m6!1s0x9105e90034cddfb5:0xd0ce34204b3a29c!2sValhalla+Guigo+Jiu+Jitsu!8m2!3d-11.974981699999999!4d-76.7612872!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105e90034cddfb5:0xd0ce34204b3a29c!8m2!3d-11.974981699999999!4d-76.7612872!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",12,5,Emerging Trust,Well Reviewed,NA,Good engagement — your presence is growing,NA
ChIJ2badz7rJBZERxHaIC4ApV2Q,5,1,https://search.google.com/local/reviews?placeid=ChIJ2badz7rJBZERxHaIC4ApV2Q,"https://www.google.com/maps/place/Viringos+Jiu+Jitsu/@-12.0576882,-77.0905088,14z/data=!4m8!1m2!2m1!1sViringos+Jiu+Jitsu!3m4!1s0x9105c9bacf9db6d9:0x645729800b8876c4!8m2!3d-12.0576882!4d-77.0905088","https://www.google.com/maps/place/Viringos+Jiu+Jitsu/@-12.0576882,-77.0905088,13.99z/data=!4m16!1m7!3m6!1s0x9105c9bacf9db6d9:0x645729800b8876c4!2sViringos+Jiu+Jitsu!8m2!3d-12.0576882!4d-77.0905088!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c9bacf9db6d9:0x645729800b8876c4!8m2!3d-12.0576882!4d-77.0905088!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",1,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJgTAHm9HHBZERqH8Sfg4j4WQ,5,14,https://search.google.com/local/reviews?placeid=ChIJgTAHm9HHBZERqH8Sfg4j4WQ,"https://www.google.com/maps/place/XTREME+COMBAT/@-12.090709799999999,-77.00099279999999,14z/data=!4m8!1m2!2m1!1sXTREME+COMBAT!3m4!1s0x9105c7d19b073081:0x64e1230e7e127fa8!8m2!3d-12.090709799999999!4d-77.00099279999999","https://www.google.com/maps/place/XTREME+COMBAT/@-12.090709799999999,-77.00099279999999,13.99z/data=!4m16!1m7!3m6!1s0x9105c7d19b073081:0x64e1230e7e127fa8!2sXTREME+COMBAT!8m2!3d-12.090709799999999!4d-77.00099279999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c7d19b073081:0x64e1230e7e127fa8!8m2!3d-12.090709799999999!4d-77.00099279999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",14,5,Emerging Trust,Well Reviewed,NA,Good engagement — your presence is growing,NA
ChIJe58qHQDPBZERcOlRkfXry8o,NA,NA,https://search.google.com/local/reviews?placeid=ChIJe58qHQDPBZERcOlRkfXry8o,"https://www.google.com/maps/place/Academia+For%C3%A7a+%26+Fitness/@-12.0247757,-77.011859,14z/data=!4m8!1m2!2m1!1sAcademia+For%C3%A7a+%26+Fitness!3m4!1s0x9105cf001d2a9f7b:0xcacbebf59151e970!8m2!3d-12.0247757!4d-77.011859","https://www.google.com/maps/place/Academia+For%C3%A7a+%26+Fitness/@-12.0247757,-77.011859,13.99z/data=!4m16!1m7!3m6!1s0x9105cf001d2a9f7b:0xcacbebf59151e970!2sAcademia+For%C3%A7a+%26+Fitness!8m2!3d-12.0247757!4d-77.011859!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105cf001d2a9f7b:0xcacbebf59151e970!8m2!3d-12.0247757!4d-77.011859!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",NA,NA,NA,No Reviews Yet,Start asking your students to leave a review,NA,NA
ChIJleickSfFBZERvxocs06mECI,5,45,https://search.google.com/local/reviews?placeid=ChIJleickSfFBZERvxocs06mECI,"https://www.google.com/maps/place/Academia+For%C3%A7a+%26+Fitness/@-12.023399099999999,-76.983452,14z/data=!4m8!1m2!2m1!1sAcademia+For%C3%A7a+%26+Fitness!3m4!1s0x9105c527919ce895:0x2210a64eb31c1abf!8m2!3d-12.023399099999999!4d-76.983452","https://www.google.com/maps/place/Academia+For%C3%A7a+%26+Fitness/@-12.023399099999999,-76.983452,13.99z/data=!4m16!1m7!3m6!1s0x9105c527919ce895:0x2210a64eb31c1abf!2sAcademia+For%C3%A7a+%26+Fitness!8m2!3d-12.023399099999999!4d-76.983452!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c527919ce895:0x2210a64eb31c1abf!8m2!3d-12.023399099999999!4d-76.983452!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",45,5,Consistent Trust,Well Reviewed,NA,Strong community feedback — keep it up!,NA
ChIJtwb4dADJBZER1-b2zKidZzU,5,17,https://search.google.com/local/reviews?placeid=ChIJtwb4dADJBZER1-b2zKidZzU,"https://www.google.com/maps/place/Academia+The+Factory+-+Artes+Marciales/@-12.113376299999999,-77.0463944,14z/data=!4m8!1m2!2m1!1sAcademia+The+Factory+-+Artes+Marciales!3m4!1s0x9105c90074f806b7:0x35679da8ccf6e6d7!8m2!3d-12.113376299999999!4d-77.0463944","https://www.google.com/maps/place/Academia+The+Factory+-+Artes+Marciales/@-12.113376299999999,-77.0463944,13.99z/data=!4m16!1m7!3m6!1s0x9105c90074f806b7:0x35679da8ccf6e6d7!2sAcademia+The+Factory+-+Artes+Marciales!8m2!3d-12.113376299999999!4d-77.0463944!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c90074f806b7:0x35679da8ccf6e6d7!8m2!3d-12.113376299999999!4d-77.0463944!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",17,5,Emerging Trust,Well Reviewed,NA,Good engagement — your presence is growing,NA
ChIJaR7YcY7vBZER3FZOVZx4bHg,5,1,https://search.google.com/local/reviews?placeid=ChIJaR7YcY7vBZER3FZOVZx4bHg,"https://www.google.com/maps/place/ALVARO+NOVOA+CHOSICA/@-11.9425599,-76.7036737,14z/data=!4m8!1m2!2m1!1sALVARO+NOVOA+CHOSICA!3m4!1s0x9105ef8e71d81e69:0x786c789c554e56dc!8m2!3d-11.9425599!4d-76.7036737","https://www.google.com/maps/place/ALVARO+NOVOA+CHOSICA/@-11.9425599,-76.7036737,13.99z/data=!4m16!1m7!3m6!1s0x9105ef8e71d81e69:0x786c789c554e56dc!2sALVARO+NOVOA+CHOSICA!8m2!3d-11.9425599!4d-76.7036737!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105ef8e71d81e69:0x786c789c554e56dc!8m2!3d-11.9425599!4d-76.7036737!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",1,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJEzX-loTLBZER0JUz0_GZeRM,NA,NA,https://search.google.com/local/reviews?placeid=ChIJEzX-loTLBZER0JUz0_GZeRM,"https://www.google.com/maps/place/AMB+La+Punta+Muaythai%26box/@-12.072652399999999,-77.1615606,14z/data=!4m8!1m2!2m1!1sAMB+La+Punta+Muaythai%26box!3m4!1s0x9105cb8496fe3513:0x137999f1d33395d0!8m2!3d-12.072652399999999!4d-77.1615606","https://www.google.com/maps/place/AMB+La+Punta+Muaythai%26box/@-12.072652399999999,-77.1615606,13.99z/data=!4m16!1m7!3m6!1s0x9105cb8496fe3513:0x137999f1d33395d0!2sAMB+La+Punta+Muaythai%26box!8m2!3d-12.072652399999999!4d-77.1615606!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105cb8496fe3513:0x137999f1d33395d0!8m2!3d-12.072652399999999!4d-77.1615606!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",NA,NA,NA,No Reviews Yet,Start asking your students to leave a review,NA,NA
ChIJr4hIAu_LBZERILPbEM-CM9w,5,3,https://search.google.com/local/reviews?placeid=ChIJr4hIAu_LBZERILPbEM-CM9w,"https://www.google.com/maps/place/Asociacion+de+Residentes/@-12.0593025,-77.116742,14z/data=!4m8!1m2!2m1!1sAsociacion+de+Residentes!3m4!1s0x9105cbef024888af:0xdc3382cf10dbb320!8m2!3d-12.0593025!4d-77.116742","https://www.google.com/maps/place/Asociacion+de+Residentes/@-12.0593025,-77.116742,13.99z/data=!4m16!1m7!3m6!1s0x9105cbef024888af:0xdc3382cf10dbb320!2sAsociacion+de+Residentes!8m2!3d-12.0593025!4d-77.116742!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105cbef024888af:0xdc3382cf10dbb320!8m2!3d-12.0593025!4d-77.116742!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",3,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJD6btPMbHBZER9x_64LBItW0,4.8,9,https://search.google.com/local/reviews?placeid=ChIJD6btPMbHBZER9x_64LBItW0,"https://www.google.com/maps/place/Attitude+Fight+Club/@-12.099544,-76.9949939,14z/data=!4m8!1m2!2m1!1sAttitude+Fight+Club!3m4!1s0x9105c7c63ceda60f:0x6db548b0e0fa1ff7!8m2!3d-12.099544!4d-76.9949939","https://www.google.com/maps/place/Attitude+Fight+Club/@-12.099544,-76.9949939,13.99z/data=!4m16!1m7!3m6!1s0x9105c7c63ceda60f:0x6db548b0e0fa1ff7!2sAttitude+Fight+Club!8m2!3d-12.099544!4d-76.9949939!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c7c63ceda60f:0x6db548b0e0fa1ff7!8m2!3d-12.099544!4d-76.9949939!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",9,4.8,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJ0-QO8jTRBZERpLcqXjB3Kr4,NA,NA,https://search.google.com/local/reviews?placeid=ChIJ0-QO8jTRBZERpLcqXjB3Kr4,"https://www.google.com/maps/place/CENTRO+DE+ARTES+MARCIALES/@-11.8658405,-77.0757161,14z/data=!4m8!1m2!2m1!1sCENTRO+DE+ARTES+MARCIALES!3m4!1s0x9105d134f20ee4d3:0xbe2a77305e2ab7a4!8m2!3d-11.8658405!4d-77.0757161","https://www.google.com/maps/place/CENTRO+DE+ARTES+MARCIALES/@-11.8658405,-77.0757161,13.99z/data=!4m16!1m7!3m6!1s0x9105d134f20ee4d3:0xbe2a77305e2ab7a4!2sCENTRO+DE+ARTES+MARCIALES!8m2!3d-11.8658405!4d-77.0757161!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105d134f20ee4d3:0xbe2a77305e2ab7a4!8m2!3d-11.8658405!4d-77.0757161!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",NA,NA,NA,No Reviews Yet,Start asking your students to leave a review,NA,NA
ChIJQ31ia9PRBZERRfVjIYN9VuA,5,60,https://search.google.com/local/reviews?placeid=ChIJQ31ia9PRBZERRfVjIYN9VuA,"https://www.google.com/maps/place/Club+Deportivo+InkaTAC+Warriors/@-11.898846299999999,-77.06661989999999,14z/data=!4m8!1m2!2m1!1sClub+Deportivo+InkaTAC+Warriors!3m4!1s0x9105d1d36b627d43:0xe0567d832163f545!8m2!3d-11.898846299999999!4d-77.06661989999999","https://www.google.com/maps/place/Club+Deportivo+InkaTAC+Warriors/@-11.898846299999999,-77.06661989999999,13.99z/data=!4m16!1m7!3m6!1s0x9105d1d36b627d43:0xe0567d832163f545!2sClub+Deportivo+InkaTAC+Warriors!8m2!3d-11.898846299999999!4d-77.06661989999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105d1d36b627d43:0xe0567d832163f545!8m2!3d-11.898846299999999!4d-77.06661989999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",60,5,Consistent Trust,Well Reviewed,NA,Excellent review reputation — your community shows up!,NA
ChIJH-p69sm3BZERtabzgMfhqW0,5,10,https://search.google.com/local/reviews?placeid=ChIJH-p69sm3BZERtabzgMfhqW0,"https://www.google.com/maps/place/De+Vettori+Karate+Dojo/@-12.099584499999999,-76.9924831,14z/data=!4m8!1m2!2m1!1sDe+Vettori+Karate+Dojo!3m4!1s0x9105b7c9f67aea1f:0x6da9e1c780f3a6b5!8m2!3d-12.099584499999999!4d-76.9924831","https://www.google.com/maps/place/De+Vettori+Karate+Dojo/@-12.099584499999999,-76.9924831,13.99z/data=!4m16!1m7!3m6!1s0x9105b7c9f67aea1f:0x6da9e1c780f3a6b5!2sDe+Vettori+Karate+Dojo!8m2!3d-12.099584499999999!4d-76.9924831!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105b7c9f67aea1f:0x6da9e1c780f3a6b5!8m2!3d-12.099584499999999!4d-76.9924831!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",10,5,Emerging Trust,Well Reviewed,NA,Good engagement — your presence is growing,NA
ChIJG9kQoXbJBZER3AlWHo88KO4,5,3,https://search.google.com/local/reviews?placeid=ChIJG9kQoXbJBZER3AlWHo88KO4,"https://www.google.com/maps/place/Dojo+Himawari/@-12.0836562,-77.08542469999999,14z/data=!4m8!1m2!2m1!1sDojo+Himawari!3m4!1s0x9105c976a110d91b:0xee283c8f1e5609dc!8m2!3d-12.0836562!4d-77.08542469999999","https://www.google.com/maps/place/Dojo+Himawari/@-12.0836562,-77.08542469999999,13.99z/data=!4m16!1m7!3m6!1s0x9105c976a110d91b:0xee283c8f1e5609dc!2sDojo+Himawari!8m2!3d-12.0836562!4d-77.08542469999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c976a110d91b:0xee283c8f1e5609dc!8m2!3d-12.0836562!4d-77.08542469999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",3,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJx2KpUbvJBZERSXuxS6VWegQ,5,7,https://search.google.com/local/reviews?placeid=ChIJx2KpUbvJBZERSXuxS6VWegQ,"https://www.google.com/maps/place/Dojo+uturunku/@-12.094646,-77.0672324,14z/data=!4m8!1m2!2m1!1sDojo+uturunku!3m4!1s0x9105c9bb51a962c7:0x47a56a54bb17b49!8m2!3d-12.094646!4d-77.0672324","https://www.google.com/maps/place/Dojo+uturunku/@-12.094646,-77.0672324,13.99z/data=!4m16!1m7!3m6!1s0x9105c9bb51a962c7:0x47a56a54bb17b49!2sDojo+uturunku!8m2!3d-12.094646!4d-77.0672324!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c9bb51a962c7:0x47a56a54bb17b49!8m2!3d-12.094646!4d-77.0672324!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",7,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJ4e04LYrJBZERJn9FTvP_KYc,5,10,https://search.google.com/local/reviews?placeid=ChIJ4e04LYrJBZERJn9FTvP_KYc,"https://www.google.com/maps/place/Escuela+de+Capoeira+Nag%C3%B4+Per%C3%BA/@-12.113336,-77.0463237,14z/data=!4m8!1m2!2m1!1sEscuela+de+Capoeira+Nag%C3%B4+Per%C3%BA!3m4!1s0x9105c98a2d38ede1:0x8729fff34e457f26!8m2!3d-12.113336!4d-77.0463237","https://www.google.com/maps/place/Escuela+de+Capoeira+Nag%C3%B4+Per%C3%BA/@-12.113336,-77.0463237,13.99z/data=!4m16!1m7!3m6!1s0x9105c98a2d38ede1:0x8729fff34e457f26!2sEscuela+de+Capoeira+Nag%C3%B4+Per%C3%BA!8m2!3d-12.113336!4d-77.0463237!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c98a2d38ede1:0x8729fff34e457f26!8m2!3d-12.113336!4d-77.0463237!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",10,5,Emerging Trust,Well Reviewed,NA,Good engagement — your presence is growing,NA
ChIJCZ9ET-npBZERmwkARU697XA,NA,NA,https://search.google.com/local/reviews?placeid=ChIJCZ9ET-npBZERmwkARU697XA,"https://www.google.com/maps/place/ESCUELA+NOVOA+-+SEDE+CHACLACAYO/@-11.9720861,-76.7559101,14z/data=!4m8!1m2!2m1!1sESCUELA+NOVOA+-+SEDE+CHACLACAYO!3m4!1s0x9105e9e94f449f09:0x70edbd4e4500099b!8m2!3d-11.9720861!4d-76.7559101","https://www.google.com/maps/place/ESCUELA+NOVOA+-+SEDE+CHACLACAYO/@-11.9720861,-76.7559101,13.99z/data=!4m16!1m7!3m6!1s0x9105e9e94f449f09:0x70edbd4e4500099b!2sESCUELA+NOVOA+-+SEDE+CHACLACAYO!8m2!3d-11.9720861!4d-76.7559101!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105e9e94f449f09:0x70edbd4e4500099b!8m2!3d-11.9720861!4d-76.7559101!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",NA,NA,NA,No Reviews Yet,Start asking your students to leave a review,NA,NA
ChIJzRmx2l3vBZERIv9LuWJr-UY,5,1,https://search.google.com/local/reviews?placeid=ChIJzRmx2l3vBZERIv9LuWJr-UY,"https://www.google.com/maps/place/ESCUELA+NOVOA+-+Sede+Yanacoto/@-11.9444023,-76.7284562,14z/data=!4m8!1m2!2m1!1sESCUELA+NOVOA+-+Sede+Yanacoto!3m4!1s0x9105ef5ddab119cd:0x46f96b62b94bff22!8m2!3d-11.9444023!4d-76.7284562","https://www.google.com/maps/place/ESCUELA+NOVOA+-+Sede+Yanacoto/@-11.9444023,-76.7284562,13.99z/data=!4m16!1m7!3m6!1s0x9105ef5ddab119cd:0x46f96b62b94bff22!2sESCUELA+NOVOA+-+Sede+Yanacoto!8m2!3d-11.9444023!4d-76.7284562!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105ef5ddab119cd:0x46f96b62b94bff22!8m2!3d-11.9444023!4d-76.7284562!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",1,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJubZD0HvFBZERQWkbdUOlvgQ,4.7,16,https://search.google.com/local/reviews?placeid=ChIJubZD0HvFBZERQWkbdUOlvgQ,"https://www.google.com/maps/place/Escuelas+de+Artes+Marciales+Golden+Rider+Figth+Team/@-11.9643512,-76.99038759999999,14z/data=!4m8!1m2!2m1!1sEscuelas+de+Artes+Marciales+Golden+Rider+Figth+Team!3m4!1s0x9105c57bd043b6b9:0x4bea543751b6941!8m2!3d-11.9643512!4d-76.99038759999999","https://www.google.com/maps/place/Escuelas+de+Artes+Marciales+Golden+Rider+Figth+Team/@-11.9643512,-76.99038759999999,13.99z/data=!4m16!1m7!3m6!1s0x9105c57bd043b6b9:0x4bea543751b6941!2sEscuelas+de+Artes+Marciales+Golden+Rider+Figth+Team!8m2!3d-11.9643512!4d-76.99038759999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c57bd043b6b9:0x4bea543751b6941!8m2!3d-11.9643512!4d-76.99038759999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",16,4.7,Emerging Trust,Well Reviewed,NA,Good engagement — your presence is growing,NA
ChIJz03HLXzBBZERrg1vTS-hH8o,NA,NA,https://search.google.com/local/reviews?placeid=ChIJz03HLXzBBZERrg1vTS-hH8o,"https://www.google.com/maps/place/Federaci%C3%B3n+Internacional+Taekwon-Do+Tradicional+Sam-il/@-12.083794,-76.8969125,14z/data=!4m8!1m2!2m1!1sFederaci%C3%B3n+Internacional+Taekwon-Do+Tradicional+Sam-il!3m4!1s0x9105c17c2dc74dcf:0xca1fa12f4d6f0dae!8m2!3d-12.083794!4d-76.8969125","https://www.google.com/maps/place/Federaci%C3%B3n+Internacional+Taekwon-Do+Tradicional+Sam-il/@-12.083794,-76.8969125,13.99z/data=!4m16!1m7!3m6!1s0x9105c17c2dc74dcf:0xca1fa12f4d6f0dae!2sFederaci%C3%B3n+Internacional+Taekwon-Do+Tradicional+Sam-il!8m2!3d-12.083794!4d-76.8969125!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c17c2dc74dcf:0xca1fa12f4d6f0dae!8m2!3d-12.083794!4d-76.8969125!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",NA,NA,NA,No Reviews Yet,Start asking your students to leave a review,NA,NA
ChIJMWm_TyDFBZERPAmzxjVEhbo,NA,NA,https://search.google.com/local/reviews?placeid=ChIJMWm_TyDFBZERPAmzxjVEhbo,"https://www.google.com/maps/place/FERTEX+ARTES+MARCIALES+VENCEDORES/@-11.9982294,-76.9999797,14z/data=!4m8!1m2!2m1!1sFERTEX+ARTES+MARCIALES+VENCEDORES!3m4!1s0x9105c5204fbf6931:0xba854435c6b3093c!8m2!3d-11.9982294!4d-76.9999797","https://www.google.com/maps/place/FERTEX+ARTES+MARCIALES+VENCEDORES/@-11.9982294,-76.9999797,13.99z/data=!4m16!1m7!3m6!1s0x9105c5204fbf6931:0xba854435c6b3093c!2sFERTEX+ARTES+MARCIALES+VENCEDORES!8m2!3d-11.9982294!4d-76.9999797!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c5204fbf6931:0xba854435c6b3093c!8m2!3d-11.9982294!4d-76.9999797!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",NA,NA,NA,No Reviews Yet,Start asking your students to leave a review,NA,NA
ChIJwTj8Xu7FBZERi0agsCck9RU,NA,NA,https://search.google.com/local/reviews?placeid=ChIJwTj8Xu7FBZERi0agsCck9RU,"https://www.google.com/maps/place/Fertex+Guk-Gi+%28Buenos+Aires%29/@-11.965073799999999,-76.992586,14z/data=!4m8!1m2!2m1!1sFertex+Guk-Gi+%28Buenos+Aires%29!3m4!1s0x9105c5ee5efc38c1:0x15f52427b0a0468b!8m2!3d-11.965073799999999!4d-76.992586","https://www.google.com/maps/place/Fertex+Guk-Gi+%28Buenos+Aires%29/@-11.965073799999999,-76.992586,13.99z/data=!4m16!1m7!3m6!1s0x9105c5ee5efc38c1:0x15f52427b0a0468b!2sFertex+Guk-Gi+%28Buenos+Aires%29!8m2!3d-11.965073799999999!4d-76.992586!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c5ee5efc38c1:0x15f52427b0a0468b!8m2!3d-11.965073799999999!4d-76.992586!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",NA,NA,NA,No Reviews Yet,Start asking your students to leave a review,NA,NA
ChIJVW0EmhHHBZER_JJo4iXfnkY,5,5,https://search.google.com/local/reviews?placeid=ChIJVW0EmhHHBZER_JJo4iXfnkY,"https://www.google.com/maps/place/Fight+Club+Per%C3%BA/@-12.0723234,-76.9568506,14z/data=!4m8!1m2!2m1!1sFight+Club+Per%C3%BA!3m4!1s0x9105c7119a046d55:0x469edf25e26892fc!8m2!3d-12.0723234!4d-76.9568506","https://www.google.com/maps/place/Fight+Club+Per%C3%BA/@-12.0723234,-76.9568506,13.99z/data=!4m16!1m7!3m6!1s0x9105c7119a046d55:0x469edf25e26892fc!2sFight+Club+Per%C3%BA!8m2!3d-12.0723234!4d-76.9568506!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c7119a046d55:0x469edf25e26892fc!8m2!3d-12.0723234!4d-76.9568506!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",5,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJSYYL9dbpBZERAH45ckrXXJI,4.9,7,https://search.google.com/local/reviews?placeid=ChIJSYYL9dbpBZERAH45ckrXXJI,"https://www.google.com/maps/place/Fit+House+-+Artes+Marciales+en+Chaclacayo/@-11.9798294,-76.7811344,14z/data=!4m8!1m2!2m1!1sFit+House+-+Artes+Marciales+en+Chaclacayo!3m4!1s0x9105e9d6f50b8649:0x925cd74a72397e00!8m2!3d-11.9798294!4d-76.7811344","https://www.google.com/maps/place/Fit+House+-+Artes+Marciales+en+Chaclacayo/@-11.9798294,-76.7811344,13.99z/data=!4m16!1m7!3m6!1s0x9105e9d6f50b8649:0x925cd74a72397e00!2sFit+House+-+Artes+Marciales+en+Chaclacayo!8m2!3d-11.9798294!4d-76.7811344!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105e9d6f50b8649:0x925cd74a72397e00!8m2!3d-11.9798294!4d-76.7811344!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",7,4.9,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
