place_id,name,city,lat,lon,has_kids_classes,has_women_classes,has_open_mat,drop_in_fee,beginner_friendly,family_friendly,accessible_entrance,speaks_english,speaks_portuguese,offers_gi,offers_no_gi,overall_rating,num_reviews,reviews_link,photo_link,logo_link,whatsapp_number,instagram,facebook
ChIJk8SzSkDOBZERCTZ3zE24RQw,JUNGLE FIGHTING CENTER,Los Olivos,-11.9961337,-77.0643837,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.9,9,https://search.google.com/local/reviews?placeid=ChIJk8SzSkDOBZERCTZ3zE24RQw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no0L5EPZowqz7DiQYfJTiehHlN9sHKwiU_CQSJ16EyX_sbEB780qyhj37ys7BuDRi9aLYDIuXOD3ZxHwkQsHVjHGwEjBW_OzYPsh6269WrW6Vw38f-BLE2B2YWTnXyrjZUDIM9V=w800-h500-k-no,https://lh3.googleusercontent.com/-ugHB-3ASwh8/AAAAAAAAAAI/AAAAAAAAAAA/932FkBJo03k/s44-p-k-no-ns-nd/photo.jpg,+51947132222,NA,https://www.facebook.com/JungleFightingCenter
ChIJN3QsxCbPBZERgR2YabPmQbA,JUNGLE FIGHTING CENTER SEDE HUANDOY,Los Olivos,-11.9764746,-77.0827342,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJN3QsxCbPBZERgR2YabPmQbA,NA,NA,NA,NA,NA
ChIJVTkYBQy4BZER8Lrs_Th1Gyg,Kami Martial Arts,Santiago de Surco,-12.1347459,-76.9921959,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.9,35,https://search.google.com/local/reviews?placeid=ChIJVTkYBQy4BZER8Lrs_Th1Gyg,NA,https://lh5.googleusercontent.com/-nogfyiYV4OE/AAAAAAAAAAI/AAAAAAAAAAA/MquvNzHhitc/s44-p-k-no-ns-nd/photo.jpg,+51989017185,NA,NA
ChIJb35O-MG5BZER0gm5vyGT7yY,Klandestino Jiujitsu Villa el Salvador,Villa el Salvador,-12.2118687,-76.9355189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.9,39,https://search.google.com/local/reviews?placeid=ChIJb35O-MG5BZER0gm5vyGT7yY,https://lh3.googleusercontent.com/p/AF1QipMJUqiTyMX5wlPDUUg63s9pfkSOFPVpmN1acaRi=w800-h500-k-no,https://lh3.googleusercontent.com/-8l5aoRCYPck/AAAAAAAAAAI/AAAAAAAAAAA/YCVxavOtgoM/s44-p-k-no-ns-nd/photo.jpg,+51902126885,NA,NA
ChIJKaKtOJLTBZERIcXehVZ4ODk,Knockouts Training Center,Ventanilla,-11.8794211,-77.1298589,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJKaKtOJLTBZERIcXehVZ4ODk,NA,NA,NA,NA,NA
ChIJl8KifKTVBZERAZzwbANiMV4,kTC - Escuela de Artes Marciales Mixtas,Ventanilla,-11.8794911,-77.1292889,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJl8KifKTVBZERAZzwbANiMV4,NA,https://lh4.googleusercontent.com/-vB7cksdr4Ks/AAAAAAAAAAI/AAAAAAAAAAA/KnS8n0tvwZo/s44-p-k-no-ns-nd/photo.jpg,+51934928853,NA,NA
ChIJN9wzg_zRBZERNZr_IawriMM,La Casa de Batiatus,San Martín de Porres,-11.9415357,-77.085584,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,https://search.google.com/local/reviews?placeid=ChIJN9wzg_zRBZERNZr_IawriMM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrxDutzKlRHVVkhIKltx1so317lZZShNL_uHEqD4ROXufnznf6r1gROixhaZYvh1BwXUbTiRGaDlXCQuw6n0zoG5ET2V9Y7IVkGj-R08nqobP3j3Pp7FG6U_PH4kGRkL-BKxNpg7w=w800-h500-k-no,NA,+51982174856,NA,https://www.facebook.com/La-Casa-de-Batiatus-842188182482926
ChIJ978EWfa5BZERiREZ7hbxVA0,LA GRANJA BJJ,Lima,-12.1761324,-77.0101445,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJ978EWfa5BZERiREZ7hbxVA0,https://lh3.googleusercontent.com/p/AF1QipMb_mUN0OrHLLF8mBS3tGiMdWPWMPdFYAqDhKM5=w800-h500-k-no,https://lh4.googleusercontent.com/--CLotcV_kSE/AAAAAAAAAAI/AAAAAAAAAAA/MG-YqNeLY28/s44-p-k-no-ns-nd/photo.jpg,+51930508219,https://www.instagram.com/lagranjabjj,NA
ChIJSb1NrmPJBZERf34Gt0a60eM,Lab 266 Jiu Jitsu & Movement,Miraflores,-12.1066493,-77.0336761,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,22,https://search.google.com/local/reviews?placeid=ChIJSb1NrmPJBZERf34Gt0a60eM,https://lh3.googleusercontent.com/p/AF1QipNf1DaJUQQlJdMbVZUswC33FHj2OwQMcFVOiJlO=w800-h500-k-no,NA,+51981245182,NA,NA
ChIJvwqpvkHHBZERdO0CswW9ZsU,Legacy BJJ Perú,El Agustino,-12.0462852,-77.0004878,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5,2,https://search.google.com/local/reviews?placeid=ChIJvwqpvkHHBZERdO0CswW9ZsU,NA,https://lh3.googleusercontent.com/-ukKmqSE1AMI/AAAAAAAAAAI/AAAAAAAAAAA/rvUv65KRrzA/s44-p-k-no-ns-nd/photo.jpg,+51923898170,NA,NA
ChIJgfP7ckzRBZERYV0OABgUnqA,Los Perros Sarnosos De Pro - Equipo Giglio,Los Olivos,-11.940115,-77.0774481,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.4,10,https://search.google.com/local/reviews?placeid=ChIJgfP7ckzRBZERYV0OABgUnqA,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npwhUaosXLWZ2u8L9SmLRlTfQmnncLWTQSIPzu0rCgbdhr7tVhX2_WDGykiYKrn1asct8pWuwUvGmHuCwHoSSVsnza1AR5hzr-pE5pYe0EuGngmZR_6HqHGMzoPKHZSwwCB0HYF=w800-h500-k-no,https://lh6.googleusercontent.com/-laXgfdVRzkg/AAAAAAAAAAI/AAAAAAAAAAA/3BOqHCRHfr8/s44-p-k-no-ns-nd/photo.jpg,+51930868165,NA,https://www.facebook.com/Los-Perros-Sarnosos-Pro-Los-Olivos-1170666756331189
ChIJvYHKt3-jBZEROnva_mUx-X0,Maretazo Muay Thai - MMA,Lurin,-12.3054395,-76.8432104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,4,https://search.google.com/local/reviews?placeid=ChIJvYHKt3-jBZEROnva_mUx-X0,NA,NA,+51986000357,NA,NA
ChIJGy2VpEjPBZERRuN81xfxeJc,Maximos Combat Club,Rimac,-12.0298383,-77.0288902,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.7,31,https://search.google.com/local/reviews?placeid=ChIJGy2VpEjPBZERRuN81xfxeJc,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq2sRpGTUmOND6cdrepxbBsji6SsQ8mcIzCn7FplOLkv_ahR0bxt9OeZyir4qzWnTzPbX2HCl375GCq3J_LaiQnrkRBAhoHTbH-MKFRlgX8-XxR7t1jztl3y9E11gMJwgfDixNf=w800-h500-k-no,https://lh3.googleusercontent.com/-BXBzwBEeE5U/AAAAAAAAAAI/AAAAAAAAAAA/ugU26gT0Dqw/s44-p-k-no-ns-nd/photo.jpg,+51972102849,https://www.instagram.com/mccperuoficial,NA
ChIJvacSRQDVBZERBxHZNVWjEjw,MEGA WOLF GYM,Ventanilla,-11.8327698,-77.1612333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJvacSRQDVBZERBxHZNVWjEjw,https://lh3.googleusercontent.com/p/AF1QipO4qNeexSzroWo_vSjCJbbrO3BfA7n8dQwmIw=w800-h500-k-no,https://lh3.googleusercontent.com/-Yb5k0Px81IQ/AAAAAAAAAAI/AAAAAAAAAAA/iiLllFsZALg/s44-p-k-no-ns-nd/photo.jpg,+51906245395,NA,NA
ChIJabJUHWzHBZERBIaiGFzAyBc,Mekka Jiujitsu,Santiago de Surco,-12.1151342,-76.9917434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,11,https://search.google.com/local/reviews?placeid=ChIJabJUHWzHBZERBIaiGFzAyBc,https://lh3.googleusercontent.com/p/AF1QipOnDDjvyNHZJ124hvc2icNFUTLtCkkOCO31Fn51=w800-h500-k-no,https://lh6.googleusercontent.com/-U9fch99jaXs/AAAAAAAAAAI/AAAAAAAAAAA/Y16O5yRMA2U/s44-p-k-no-ns-nd/photo.jpg,+51993795427,https://www.instagram.com/mekkajiujitsu,NA
ChIJkfQshOjFBZERHZm1o7HcYTE,MKOMBAT SJL,San Juan de Lurigancho,-11.9706254,-76.9921933,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.9,9,https://search.google.com/local/reviews?placeid=ChIJkfQshOjFBZERHZm1o7HcYTE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr23fHtF4UMjBeuD_Y6p4kvESdVW26b6EASDDi84GEFXSUnxHUxU3dGG9yCSZEUfLJRaO5MIl4VBqdXpdATGRV7KMpBss8zA8XBuYjMmFOvGyxgtJrErSy6n5MSkUwSzt1SKBs5OA=w800-h500-k-no,NA,+51958966721,NA,NA
ChIJp8E3VQ3PBZERnloYE0DqDw4,MMA-SALMISTA ( ACADEMIA DE DEPORTE),San Martin,-11.9748003,-77.0884493,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJp8E3VQ3PBZERnloYE0DqDw4,https://lh3.googleusercontent.com/p/AF1QipNQyGqm2MXHqRdH6OKrhUnfoLw4ffxRD318Ydbd=w800-h500-k-no,https://lh4.googleusercontent.com/-nMW4i5PJx-g/AAAAAAAAAAI/AAAAAAAAAAA/Xe8M16kSjC4/s44-p-k-no-ns-nd/photo.jpg,+51957746776,https://www.instagram.com/salmistasmma/,https://www.facebook.com/p/Academia-Salmista-MMA-100050883829326/
ChIJG05Mh_DHBZERetDpq21KTFw,Monkey Jiu Jitsu,Miraflores,-12.1303483,-77.0307553,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.9,92,https://search.google.com/local/reviews?placeid=ChIJG05Mh_DHBZERetDpq21KTFw,https://lh3.googleusercontent.com/p/AF1QipPm1q_PXpPcM7zyvgNpszuy08A_sAYcdF7JGXZt=w800-h500-k-no,https://lh4.googleusercontent.com/-iPsvDs6mDsw/AAAAAAAAAAI/AAAAAAAAAAA/95KeWjGjz_4/s44-p-k-no-ns-nd/photo.jpg,+51987755130,https://www.instagram.com/monkeybjj,https://www.facebook.com/monkeyjiujitsuperu
ChIJNeMy2jDJBZERawYM4lCPlLc,Mutant House Jiu Jitsu,Magdalena del Mar,-12.089344,-77.0597968,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.9,7,https://search.google.com/local/reviews?placeid=ChIJNeMy2jDJBZERawYM4lCPlLc,https://lh3.googleusercontent.com/p/AF1QipNw29cQmPgemcPL1_zSu12Y3gWlpAhVrCpOj8Tb=w800-h500-k-no,https://lh6.googleusercontent.com/-wu7NFXZHjU0/AAAAAAAAAAI/AAAAAAAAAAA/IlDDFdvMMLc/s44-p-k-no-ns-nd/photo.jpg,+51999335730,NA,NA
ChIJv_9GrX3JBZERpdIfG8ujNTI,Nagare Jiu Jitsu,San Isidro,-12.1010462,-77.0311349,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,18,https://search.google.com/local/reviews?placeid=ChIJv_9GrX3JBZERpdIfG8ujNTI,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np3Yd-gI7-NkSk5b4QtPzb-uAq8tGK6muFFmSHZrxErkauyuepb3oRHvXyfVbtM133wp2L3cxS5iMzk5KVPrBm7V84Da5usOJY0r8VhXF0rR_-QrL8h_Jm1ABb7gEQ2LuS2scSM=w800-h500-k-no,https://lh5.googleusercontent.com/-pQPzvgPQLuU/AAAAAAAAAAI/AAAAAAAAAAA/fhHrSFj_zGo/s44-p-k-no-ns-nd/photo.jpg,NA,NA,NA
ChIJZxWvr-HIBZERPwGb5wPFqag,Nippi Judo Club Peru,Pueblo Libre,-12.0675205,-77.0540814,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.9,40,https://search.google.com/local/reviews?placeid=ChIJZxWvr-HIBZERPwGb5wPFqag,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqh9ZwfyGoIVjQqyjqQpN_TewARbSiOvWYkeSvNoY1XaEzZrcrP5kWN2kNgqBu-PoD5FhfB2kHn7wmPpZrIuBIVxWLZ1fP8wDEQze65UjrwSpZMr34cG1dh7NKQipMi2blqmpnCOw=w800-h500-k-no,NA,+51982238483,NA,NA
ChIJ3cBfgAbJBZERjo1i2MqHYMk,NKO Training Center I,San Miguel,-12.085322,-77.0882268,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJ3cBfgAbJBZERjo1i2MqHYMk,https://lh3.googleusercontent.com/p/AF1QipM8AoA3-_htU4A_ZZiv9bmiRlJ17ur9mA5AC6Kb=w800-h500-k-no,https://lh3.googleusercontent.com/-VNVp2L34W4Y/AAAAAAAAAAI/AAAAAAAAAAA/3eSoK-1zQjw/s44-p-k-no-ns-nd/photo.jpg,+51956980101,https://www.instagram.com/nko.tc,NA
ChIJP6z8pTTJBZERkq2_VrWh5QA,NS BROTHERHOOD LINCE,Lince,-12.0836155,-77.0328556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,https://search.google.com/local/reviews?placeid=ChIJP6z8pTTJBZERkq2_VrWh5QA,https://lh3.googleusercontent.com/p/AF1QipPfnGEnmu9_mP5VWBg15Dm7Q3bF1t49XXoIZYVV=w800-h500-k-no,https://lh4.googleusercontent.com/-E8FDu21CjXs/AAAAAAAAAAI/AAAAAAAAAAA/ochBmy4RV90/s44-p-k-no-ns-nd/photo.jpg,+51932764196,NA,NA
ChIJl-OE-4bIBZERA407nV0og0Y,NS BROTHERHOOD PERÚ,San Luis,-12.0779548,-76.9980268,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,107,https://search.google.com/local/reviews?placeid=ChIJl-OE-4bIBZERA407nV0og0Y,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npGVu2i0C2Mve4Nt7snT5sIREYLFTQAzxAyGjiIqE319nosbHLMpGFvp5IZLowuT-r574mMNVMzWS7djt3nLG_Kk4n18NV_SPkgIkNSbpMl2A2XyDJBGh2Vj6l-vObTPQieh7xF=w800-h500-k-no,https://lh6.googleusercontent.com/-obvt5ko079M/AAAAAAAAAAI/AAAAAAAAAAA/ZhY0OZSdOMs/s44-p-k-no-ns-nd/photo.jpg,+51993081703,https://www.instagram.com/nsbrotherhoodperu,NA
ChIJG1UHBFrJBZERLbEeqYaaKuY,OSAE Jiu Jitsu,Lince,-12.0854092,-77.0328793,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,6,https://search.google.com/local/reviews?placeid=ChIJG1UHBFrJBZERLbEeqYaaKuY,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npxGXGzg51-nstj1tCsiHBdlp01by5Xap_8WWr_s5AXy7BdTHZe__iHsCjvqiY1iOMwE-E_J42GJ3sYqoG9U5GBYXpS_qaHFzNZ8EuJp8sx-uCTcdv6IhmKHe6swXuJWoYOOKWtm94gwSE2=w800-h500-k-no,https://lh3.googleusercontent.com/-rFohyVJnkJ8/AAAAAAAAAAI/AAAAAAAAAAA/S2lUlP7XH08/s44-p-k-no-ns-nd/photo.jpg,+51933620874,NA,NA
ChIJn7sYPwDJBZER8XVYDRxEe8E,Parabellum,Miraflores,-12.1186171,-77.0360493,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,https://search.google.com/local/reviews?placeid=ChIJn7sYPwDJBZER8XVYDRxEe8E,NA,NA,+51903340959,https://www.instagram.com/parabellum.bjj,NA
ChIJkwetawDPBZERe4-TTmC1ho0,Peru Combat Warriors,Lima,-11.963029,-77.0795843,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJkwetawDPBZERe4-TTmC1ho0,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npTmpq3nrmEXXTSF3XEGC85DiqeONRusQnnGirYgA4xxwR0hhWb6_mkY9Po0V8Xevz4EwuRLHDW0FG9IbeJ9zj-dDmfQjFgYCKijizfbj9LhkOoKdyXlYqczi6XNQT0MVQjFB4h3nwLAnm4=w800-h500-k-no,NA,+51932322583,NA,NA
ChIJERtB_gzJBZERgcXx1-xaPVE,Peru Fight Academy,Pueblo Libre,-12.0793241,-77.0770126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.6,86,https://search.google.com/local/reviews?placeid=ChIJERtB_gzJBZERgcXx1-xaPVE,https://lh3.googleusercontent.com/p/AF1QipPz8M4t9b7dWWQrbGfzZ87Qfzrnvp6c3RokWLch=w800-h500-k-no,https://lh4.googleusercontent.com/-67K0hsCXi_c/AAAAAAAAAAI/AAAAAAAAAAA/WtjJ1588_aI/s44-p-k-no-ns-nd/photo.jpg,+51944672901,NA,NA
ChIJ93hXYyfHBZERcjGFyxcuVdE,Peru Fight Academy San Borja,San Borja,-12.0892716,-77.0031428,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJ93hXYyfHBZERcjGFyxcuVdE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrny_lR89G0FKxynHRwUvP3RAa4BQQhzaX2vx58kmkB0c__Lyixd5mLRsXXazdRZvflMr1QZa30ALCHqi2kcthRPQWFh4xX6k7Dbdmon01vp4JV3IDs9oXKs0gUW-OZ80sRizAw=w800-h500-k-no,https://lh5.googleusercontent.com/-OzyUVMk4YFg/AAAAAAAAAAI/AAAAAAAAAAA/PnZ_Jtu3vhc/s44-p-k-no-ns-nd/photo.jpg,+51971758785,NA,https://www.facebook.com/termedellafratta
ChIJ4Y4PDdzHBZERJXAhgGULTzE,Peruvian Judo Federation,San Luis,-12.0796798,-77.0003003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.3,3,https://search.google.com/local/reviews?placeid=ChIJ4Y4PDdzHBZERJXAhgGULTzE,NA,NA,NA,https://www.instagram.com/judoperu,https://www.facebook.com/judoperu
ChIJpx8PrxK5BZER6zsdCeVE_ks,Pitbull Martial Arts Center/PMAC,Santiago de Surco,-12.1278106,-76.9893439,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5,8,https://search.google.com/local/reviews?placeid=ChIJpx8PrxK5BZER6zsdCeVE_ks,NA,NA,+51986638749,NA,https://www.facebook.com/pmacperu
ChIJvRitl9XJBZERpWI5jNsJq0k,Primo Jiu-jitsu,Miraflores,-12.118555,-77.0314818,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,4,https://search.google.com/local/reviews?placeid=ChIJvRitl9XJBZERpWI5jNsJq0k,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrxG1h8gZhHqcttXU_FyZx0LRRI9XLe7zzr_-ERXso9XXNdDx6PbAOd5P0DLOm7L0fO0OipmXZN-cx8-GwKbZoMoKyWZbpeQnKSEX0jvSb2SqHeVBqxlBNHPNjenobEh772vug=w800-h500-k-no,https://lh6.googleusercontent.com/-QcGwzbxtFu8/AAAAAAAAAAI/AAAAAAAAAAA/wYiMfa4pKWA/s44-p-k-no-ns-nd/photo.jpg,+51947211404,NA,NA
ChIJ50sMOerHBZERn8tKf7_hoAY,Pro Figthing Peru,San Borja,-12.1080506,-76.9920184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.7,18,https://search.google.com/local/reviews?placeid=ChIJ50sMOerHBZERn8tKf7_hoAY,NA,NA,+51954741063,https://www.instagram.com/pfpsanborja,NA
ChIJK54LUY6ZBZERR-WxLMqnM2I,Punta Hermosa Training Club,Punta Hermosa,-12.3304181,-76.8243661,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,2,https://search.google.com/local/reviews?placeid=ChIJK54LUY6ZBZERR-WxLMqnM2I,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq5NHNfchIJUzpX6RDDaitIOV8eQ70uozcWPla9YnbW6-hTfgbuFu5nPsTUq2WLCXocfU95JTtcxzDaxCVfykhNjzb0yKeIHe4ixJqy6LYbL5Y4OTvHujcQau-WcyMAPSY1Jutg=w800-h500-k-no,NA,+51913296781,https://www.instagram.com/puntahermosatrainingclub,NA
ChIJTST-HcnJBZERrNhTM-u_rJA,Purple OG - Bjj Art,NA,-9.2435385,-75.0195046,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJTST-HcnJBZERrNhTM-u_rJA,NA,https://lh4.googleusercontent.com/-HoTx7kcNIog/AAAAAAAAAAI/AAAAAAAAAAA/GIvl37AFTCQ/s44-p-k-no-ns-nd/photo.jpg,+51946209249,NA,NA
ChIJX_TLpF_JBZER0h0_mprkNC0,RED LIONS - MMA Academy,San Isidro,-12.0973149,-77.0573484,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJX_TLpF_JBZER0h0_mprkNC0,https://lh3.googleusercontent.com/p/AF1QipPyxg8rusNJMhpX51OM6BhSqw1t9tJfYEWdd7sn=w800-h500-k-no,https://lh3.googleusercontent.com/-EiWUZYT_SrA/AAAAAAAAAAI/AAAAAAAAAAA/ioaNMLWKJdw/s44-p-k-no-ns-nd/photo.jpg,+51924574136,NA,https://www.facebook.com/RedLionsMBAcademy
ChIJj4ZR05TLBZERZz0HklRYUlQ,RED LIONS - MMA Academy,La Punta,-12.0727743,-77.1615645,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,https://search.google.com/local/reviews?placeid=ChIJj4ZR05TLBZERZz0HklRYUlQ,https://lh3.googleusercontent.com/p/AF1QipPQuUArXKoqaFBih3iD3WrGKI68-kIf3iSWEQ-b=w800-h500-k-no,https://lh6.googleusercontent.com/-707NHSPtTMM/AAAAAAAAAAI/AAAAAAAAAAA/KZzIaRINkrw/s44-p-k-no-ns-nd/photo.jpg,+51924574136,NA,NA
ChIJZ920gvzIBZERgQR9-HhPq6w,Renzo Gracie Academy,Jesús María,-12.0772973,-77.0516454,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1,14,https://search.google.com/local/reviews?placeid=ChIJZ920gvzIBZERgQR9-HhPq6w,https://lh4.googleusercontent.com/AvgKuI-tBIFUKcZIMqbiPO2AfrGZrpqiit-fcpIXamznUOAfZ_yFZxN4uQx8u3jFAg=w800-h500-k-no,NA,+51972195557,NA,NA
ChIJdZHuDynJBZERmT2FI6h0ib4,Ronin Martial Arts - Jiu jitsu & MMA,Santiago de Surco,-12.1123494,-76.9910673,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,51,https://search.google.com/local/reviews?placeid=ChIJdZHuDynJBZERmT2FI6h0ib4,https://lh3.googleusercontent.com/p/AF1QipNQ7HhoWwjvunMt5m2ueBqn22la99_Wdqe2rtQ-=w800-h500-k-no,https://lh5.googleusercontent.com/-p8TUG8iYEQA/AAAAAAAAAAI/AAAAAAAAAAA/Z0jLPLiDh2s/s44-p-k-no-ns-nd/photo.jpg,+51964935641,https://www.instagram.com/ronin_martial.arts,https://www.facebook.com/ronin.martial.arts.pe
ChIJd7C6LJbJBZER0URIRWAiJcY,Samurai Martial Arts,San Miguel,-12.0703812,-77.0915142,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,2,https://search.google.com/local/reviews?placeid=ChIJd7C6LJbJBZER0URIRWAiJcY,https://lh3.googleusercontent.com/p/AF1QipPs-O5jbndc665w-oJFPyEA0IesOQjXKRAECKRP=w800-h500-k-no,https://lh6.googleusercontent.com/-Od0Inznllpk/AAAAAAAAAAI/AAAAAAAAAAA/FNVEiYB-FlM/s44-p-k-no-ns-nd/photo.jpg,+51971428754,https://www.instagram.com/samuraimartialarts,NA
ChIJCb45ex3JBZERc1ODq5sRUPU,SAMURAI PUEBLO LIBRE,Pueblo Libre,-12.0783239,-77.0566983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,https://search.google.com/local/reviews?placeid=ChIJCb45ex3JBZERc1ODq5sRUPU,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np-Q6_mNWcPqAXU5Pcjgv0Yu6acbLa-D5x6jcSLd2lEejikB4p_b7aALiz5tqf2jG0_PLEbGyNwJiLoWIaM16CT9pABIrf-tFLigSpm0jUlwxTEX05xKTvi-b0FJxOyigwP7IhhDg=w800-h500-k-no,https://lh3.googleusercontent.com/-8wClwGbzJp4/AAAAAAAAAAI/AAAAAAAAAAA/19EExfnRFmw/s44-p-k-no-ns-nd/photo.jpg,+51962095823,NA,NA
ChIJ-V1U4WiZBZEREqlFW69BUjs,San Bartolo JiuJitsu,San Bartolo,-12.3869597,-76.7778055,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJ-V1U4WiZBZEREqlFW69BUjs,NA,https://lh5.googleusercontent.com/-xzisEx7wDH8/AAAAAAAAAAI/AAAAAAAAAAA/gH6g3WuPchY/s44-p-k-no-ns-nd/photo.jpg,+51935158768,https://www.instagram.com/sanbartolo.jj,NA
