place_id,name,district,lat,lon,has_kids_classes,has_women_classes,has_open_mat,drop_in_fee,beginner_classes,family_friendly,accessible_entrance,speaks_english,speaks_portuguese,gi_class,no_gi_class,whatsapp_number,instagram,facebook,about,overall_rating,num_reviews,reviews_link,photo_link,logo_link,has_adult_classes
ChIJGy2VpEjPBZERRuN81xfxeJc,Maximos Combat Club,Rimac,-12.0298383,-77.0288902,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51972102849,https://www.instagram.com/mccperuoficial,https://www.facebook.com/MaximosCombatClubRimac/,"Somos Maximos Combat Club, la escuela pionera de artes marciales mixtas, dirigida por Johnny Iwasaki.",4.7,31,https://search.google.com/local/reviews?placeid=ChIJGy2VpEjPBZERRuN81xfxeJc,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq2sRpGTUmOND6cdrepxbBsji6SsQ8mcIzCn7FplOLkv_ahR0bxt9OeZyir4qzWnTzPbX2HCl375GCq3J_LaiQnrkRBAhoHTbH-MKFRlgX8-XxR7t1jztl3y9E11gMJwgfDixNf=w800-h500-k-no,https://lh3.googleusercontent.com/-BXBzwBEeE5U/AAAAAAAAAAI/AAAAAAAAAAA/ugU26gT0Dqw/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJvacSRQDVBZERBxHZNVWjEjw,Mega Wolf Gym,Ventanilla,-11.8327698,-77.1612333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,51906245395,,https://www.facebook.com/LIFE.FitnessyNutrition,Desarrolla Fuerza y Determinacion.,,,https://search.google.com/local/reviews?placeid=ChIJvacSRQDVBZERBxHZNVWjEjw,https://lh3.googleusercontent.com/p/AF1QipO4qNeexSzroWo_vSjCJbbrO3BfA7n8dQwmIw=w800-h500-k-no,https://lh3.googleusercontent.com/-Yb5k0Px81IQ/AAAAAAAAAAI/AAAAAAAAAAA/iiLllFsZALg/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJabJUHWzHBZERBIaiGFzAyBc,Mekka Jiu Jitsu,Santiago de Surco,-12.1151342,-76.9917434,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,51993795427,https://www.instagram.com/mekkajiujitsu,https://www.facebook.com/mekkajiujitsu/,Transformando vidas con el Jiu Jitsu,5,11,https://search.google.com/local/reviews?placeid=ChIJabJUHWzHBZERBIaiGFzAyBc,https://lh3.googleusercontent.com/p/AF1QipOnDDjvyNHZJ124hvc2icNFUTLtCkkOCO31Fn51=w800-h500-k-no,https://lh6.googleusercontent.com/-U9fch99jaXs/AAAAAAAAAAI/AAAAAAAAAAA/Y16O5yRMA2U/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJkfQshOjFBZERHZm1o7HcYTE,MKombat MMA Club,San Juan de Lurigancho,-11.9706254,-76.9921933,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51958966721,https://www.instagram.com/mkombat.oficial,https://www.facebook.com/p/MKombat-MMA-Club-100063608887334/,"Escuela de Artes Marciales y Defensa Personal, además también contamos con Gym",4.9,9,https://search.google.com/local/reviews?placeid=ChIJkfQshOjFBZERHZm1o7HcYTE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr23fHtF4UMjBeuD_Y6p4kvESdVW26b6EASDDi84GEFXSUnxHUxU3dGG9yCSZEUfLJRaO5MIl4VBqdXpdATGRV7KMpBss8zA8XBuYjMmFOvGyxgtJrErSy6n5MSkUwSzt1SKBs5OA=w800-h500-k-no,,TRUE
ChIJp8E3VQ3PBZERnloYE0DqDw4,Academia Salmista,Los Olivos,-11.9748003,-77.0884493,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,51957746776,https://www.instagram.com/salmistasmma/,https://www.facebook.com/p/Academia-Salmista-MMA-100050883829326/,Entrenamiento profesional en Artes Marciales,,,https://search.google.com/local/reviews?placeid=ChIJp8E3VQ3PBZERnloYE0DqDw4,https://lh3.googleusercontent.com/p/AF1QipNQyGqm2MXHqRdH6OKrhUnfoLw4ffxRD318Ydbd=w800-h500-k-no,https://lh4.googleusercontent.com/-nMW4i5PJx-g/AAAAAAAAAAI/AAAAAAAAAAA/Xe8M16kSjC4/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJG05Mh_DHBZERetDpq21KTFw,Monkey Jiu Jitsu,Miraflores,-12.1303483,-77.0307553,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,51987755130,https://www.instagram.com/monkeybjj,https://www.facebook.com/monkeyjiujitsuperu,Jiu Jitsu Brasilero de clase mundial!,4.9,92,https://search.google.com/local/reviews?placeid=ChIJG05Mh_DHBZERetDpq21KTFw,https://lh3.googleusercontent.com/p/AF1QipPm1q_PXpPcM7zyvgNpszuy08A_sAYcdF7JGXZt=w800-h500-k-no,https://lh4.googleusercontent.com/-iPsvDs6mDsw/AAAAAAAAAAI/AAAAAAAAAAA/95KeWjGjz_4/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJNeMy2jDJBZERawYM4lCPlLc,Mutant House Jiu Jitsu,Magdalena del Mar,-12.089344,-77.0597968,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,51999335730,https://www.instagram.com/mutanthouse.jiujitsu/,https://www.facebook.com/MutantHouseJiuJitsu,Escuela de Artes Marciales,4.9,7,https://search.google.com/local/reviews?placeid=ChIJNeMy2jDJBZERawYM4lCPlLc,https://lh3.googleusercontent.com/p/AF1QipNw29cQmPgemcPL1_zSu12Y3gWlpAhVrCpOj8Tb=w800-h500-k-no,https://lh6.googleusercontent.com/-wu7NFXZHjU0/AAAAAAAAAAI/AAAAAAAAAAA/IlDDFdvMMLc/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJv_9GrX3JBZERpdIfG8ujNTI,Nagare Jiu Jitsu,San Isidro,-12.1010462,-77.0311349,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,https://www.instagram.com/nagare.jiujitsu/?hl=en,https://www.facebook.com/profile.php?id=61561691319418,"Academia de Jiu Jitsu, Grappling, Muay Thai y MMA. Un espacio para Entrenar Cuerpo y Mente.",5,18,https://search.google.com/local/reviews?placeid=ChIJv_9GrX3JBZERpdIfG8ujNTI,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np3Yd-gI7-NkSk5b4QtPzb-uAq8tGK6muFFmSHZrxErkauyuepb3oRHvXyfVbtM133wp2L3cxS5iMzk5KVPrBm7V84Da5usOJY0r8VhXF0rR_-QrL8h_Jm1ABb7gEQ2LuS2scSM=w800-h500-k-no,https://lh5.googleusercontent.com/-pQPzvgPQLuU/AAAAAAAAAAI/AAAAAAAAAAA/fhHrSFj_zGo/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJP6z8pTTJBZERkq2_VrWh5QA,NS Brotherhood Sede Lince,Lince,-12.0836155,-77.0328556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,51993081703,https://www.instagram.com/nsbrotherhoodlince/,https://www.facebook.com/nsbrotherhoodperu,Formamos luchadores dentro y fuera del tatami.,5,3,https://search.google.com/local/reviews?placeid=ChIJP6z8pTTJBZERkq2_VrWh5QA,https://lh3.googleusercontent.com/p/AF1QipPfnGEnmu9_mP5VWBg15Dm7Q3bF1t49XXoIZYVV=w800-h500-k-no,https://lh4.googleusercontent.com/-E8FDu21CjXs/AAAAAAAAAAI/AAAAAAAAAAA/ochBmy4RV90/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJl-OE-4bIBZERA407nV0og0Y,NS Brotherhood Sede San Luis,San Luis,-12.0779548,-76.9980268,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,51993081703,https://www.instagram.com/nsbrotherhoodperu/?hl=en,https://www.facebook.com/nsbrotherhoodperu/,Ayudamos a crear y mantener un equilibrio de vida. Academia de Jiu Jitsu Brasileño bajo el mando del profesor Rodolfo Villacres,5,107,https://search.google.com/local/reviews?placeid=ChIJl-OE-4bIBZERA407nV0og0Y,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npGVu2i0C2Mve4Nt7snT5sIREYLFTQAzxAyGjiIqE319nosbHLMpGFvp5IZLowuT-r574mMNVMzWS7djt3nLG_Kk4n18NV_SPkgIkNSbpMl2A2XyDJBGh2Vj6l-vObTPQieh7xF=w800-h500-k-no,https://lh6.googleusercontent.com/-obvt5ko079M/AAAAAAAAAAI/AAAAAAAAAAA/ZhY0OZSdOMs/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJG1UHBFrJBZERLbEeqYaaKuY,Osae Jiu Jitsu,Lince,-12.0854092,-77.0328793,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51933620874,https://www.instagram.com/osae.bjj/,https://www.facebook.com/profile.php?id=61569087886476&rdid=WZDnLrg9fbCXfQxw&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2F1YWbPbDekz%2F#,"Yo progreso en el caos. Fomentar el arte de aprender juntos, motivandonos al desarrollo de habilidades y conocimientos.",5,6,https://search.google.com/local/reviews?placeid=ChIJG1UHBFrJBZERLbEeqYaaKuY,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npxGXGzg51-nstj1tCsiHBdlp01by5Xap_8WWr_s5AXy7BdTHZe__iHsCjvqiY1iOMwE-E_J42GJ3sYqoG9U5GBYXpS_qaHFzNZ8EuJp8sx-uCTcdv6IhmKHe6swXuJWoYOOKWtm94gwSE2=w800-h500-k-no,https://lh3.googleusercontent.com/-rFohyVJnkJ8/AAAAAAAAAAI/AAAAAAAAAAA/S2lUlP7XH08/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJn7sYPwDJBZER8XVYDRxEe8E,Parabellum,Miraflores,-12.1186171,-77.0360493,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,51903340959,https://www.instagram.com/parabellum.bjj,,"Si quieres paz, preparate para la guerra.",5,3,https://search.google.com/local/reviews?placeid=ChIJn7sYPwDJBZER8XVYDRxEe8E,,,TRUE
ChIJkwetawDPBZERe4-TTmC1ho0,Peru Combat Warriors,Los Olivos,-11.963029,-77.0795843,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51932322583,https://www.instagram.com/perucombatwarriors,https://www.facebook.com/profile.php?id=61577301538963#,"Formamos cuerpo, mente y espíritu a través de las artes marciales. Desarrolla tu máximo potencial con los más expertos en MMA,Boxeo y BJJ.",5,1,https://search.google.com/local/reviews?placeid=ChIJkwetawDPBZERe4-TTmC1ho0,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npTmpq3nrmEXXTSF3XEGC85DiqeONRusQnnGirYgA4xxwR0hhWb6_mkY9Po0V8Xevz4EwuRLHDW0FG9IbeJ9zj-dDmfQjFgYCKijizfbj9LhkOoKdyXlYqczi6XNQT0MVQjFB4h3nwLAnm4=w800-h500-k-no,,TRUE
ChIJERtB_gzJBZERgcXx1-xaPVE,Peru Fight Academy Sede Pueblo Libre,Pueblo Libre,-12.0793241,-77.0770126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51944672901,https://www.instagram.com/perufightacademy,https://www.facebook.com/PeruFightAcademy,Academia de artes marciales con el mejor y más variado equipamiento de entrenamiento.,4.6,86,https://search.google.com/local/reviews?placeid=ChIJERtB_gzJBZERgcXx1-xaPVE,https://lh3.googleusercontent.com/p/AF1QipPz8M4t9b7dWWQrbGfzZ87Qfzrnvp6c3RokWLch=w800-h500-k-no,https://lh4.googleusercontent.com/-67K0hsCXi_c/AAAAAAAAAAI/AAAAAAAAAAA/WtjJ1588_aI/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJ93hXYyfHBZERcjGFyxcuVdE,Peru Fight Academy Sede San Borja,San Borja,-12.0892716,-77.0031428,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51971758785,https://www.instagram.com/perufightacademysanborja/?hl=en,https://www.facebook.com/p/Peru-Fight-Academy-San-Borja-61565552728575/,Academia de artes marciales con el mejor y más variado equipamiento de entrenamiento.,,,https://search.google.com/local/reviews?placeid=ChIJ93hXYyfHBZERcjGFyxcuVdE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrny_lR89G0FKxynHRwUvP3RAa4BQQhzaX2vx58kmkB0c__Lyixd5mLRsXXazdRZvflMr1QZa30ALCHqi2kcthRPQWFh4xX6k7Dbdmon01vp4JV3IDs9oXKs0gUW-OZ80sRizAw=w800-h500-k-no,https://lh5.googleusercontent.com/-OzyUVMk4YFg/AAAAAAAAAAI/AAAAAAAAAAA/PnZ_Jtu3vhc/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJpx8PrxK5BZER6zsdCeVE_ks,Pitbull Martial Arts Center,Santiago de Surco,-12.1278106,-76.9893439,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51986638749,https://www.instagram.com/pmacperu/,https://www.facebook.com/pmacperu,"Somos un centro de entrenamiento especializado en Artes Marciales para todos los niveles, comprometidos en que alcances tu máximo potencial a través de nuestro sistema de entrenamiento único, con el cual hemos obtenido grandes logros a nivel mundial",4.5,8,https://search.google.com/local/reviews?placeid=ChIJpx8PrxK5BZER6zsdCeVE_ks,,,TRUE
ChIJvRitl9XJBZERpWI5jNsJq0k,Primo Jiu Jitsu,Miraflores,-12.118555,-77.0314818,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,51947211404,https://www.instagram.com/primojiujitsu,,Clases para todos los niveles. Entrena de una manera divertida y segura. Mejora tu condición física y mental.,5,4,https://search.google.com/local/reviews?placeid=ChIJvRitl9XJBZERpWI5jNsJq0k,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrxG1h8gZhHqcttXU_FyZx0LRRI9XLe7zzr_-ERXso9XXNdDx6PbAOd5P0DLOm7L0fO0OipmXZN-cx8-GwKbZoMoKyWZbpeQnKSEX0jvSb2SqHeVBqxlBNHPNjenobEh772vug=w800-h500-k-no,https://lh6.googleusercontent.com/-QcGwzbxtFu8/AAAAAAAAAAI/AAAAAAAAAAA/wYiMfa4pKWA/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJ50sMOerHBZERn8tKf7_hoAY,Pro Fighting Peru,San Borja,-12.1080506,-76.9920184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51954741063,https://www.instagram.com/pfpsanborja,https://www.facebook.com/pfpsanborja/,"Escuela de Artes Marciales Mixtas, Luta Livre, Muay Thai, Boxeo y BJJ",4.7,18,https://search.google.com/local/reviews?placeid=ChIJ50sMOerHBZERn8tKf7_hoAY,,,TRUE
ChIJZ920gvzIBZERgQR9-HhPq6w,Renzo Gracie Academy,Jesus Maria,-12.0772973,-77.0516454,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,51990008443,https://www.instagram.com/renzogracieperu,https://www.facebook.com/RenzoGraciePeru/,"Sede oficial Renzo Gracie Academy: Aprende con Robert Descailleaux, cinturón negro 3° Dan; discipulo de Renzo Gracie con más de 30 años entrenando en USA.",4.1,14,https://search.google.com/local/reviews?placeid=ChIJZ920gvzIBZERgQR9-HhPq6w,https://lh4.googleusercontent.com/AvgKuI-tBIFUKcZIMqbiPO2AfrGZrpqiit-fcpIXamznUOAfZ_yFZxN4uQx8u3jFAg=w800-h500-k-no,,TRUE
ChIJdZHuDynJBZERmT2FI6h0ib4,Ronin Martial Arts - Jiu jitsu & MMA,Santiago de Surco,-12.1123494,-76.9910673,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51964935641,https://www.instagram.com/ronin_martial.arts,https://www.facebook.com/ronin.martial.arts.pe,"Ronin Martial Arts ofrece una variedad de clases como Jiu Jitsu, Muay Thai, Judo y acondicionamiento",5,51,https://search.google.com/local/reviews?placeid=ChIJdZHuDynJBZERmT2FI6h0ib4,https://lh3.googleusercontent.com/p/AF1QipNQ7HhoWwjvunMt5m2ueBqn22la99_Wdqe2rtQ-=w800-h500-k-no,https://lh5.googleusercontent.com/-p8TUG8iYEQA/AAAAAAAAAAI/AAAAAAAAAAA/Z0jLPLiDh2s/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJd7C6LJbJBZER0URIRWAiJcY,Samurai Martial Arts Sede San Miguel,San Miguel,-12.0703812,-77.0915142,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,51971428754,https://www.instagram.com/samuraimartialarts,https://www.facebook.com/SamuraiArtesMarciales/,"Academia de Jiu Jitsu brasilero, Entrenamiento funcional, MMA y Muay thai para hombres y mujeres.",5,2,https://search.google.com/local/reviews?placeid=ChIJd7C6LJbJBZER0URIRWAiJcY,https://lh3.googleusercontent.com/p/AF1QipPs-O5jbndc665w-oJFPyEA0IesOQjXKRAECKRP=w800-h500-k-no,https://lh6.googleusercontent.com/-Od0Inznllpk/AAAAAAAAAAI/AAAAAAAAAAA/FNVEiYB-FlM/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJCb45ex3JBZERc1ODq5sRUPU,Samurai Martial Arts Sede Pueblo Libre,Pueblo Libre,-12.0783239,-77.0566983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51971428754,,,"Academia de Jiu Jitsu brasilero, Entrenamiento funcional, MMA y Muay thai para hombres y mujeres.",5,3,https://search.google.com/local/reviews?placeid=ChIJCb45ex3JBZERc1ODq5sRUPU,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np-Q6_mNWcPqAXU5Pcjgv0Yu6acbLa-D5x6jcSLd2lEejikB4p_b7aALiz5tqf2jG0_PLEbGyNwJiLoWIaM16CT9pABIrf-tFLigSpm0jUlwxTEX05xKTvi-b0FJxOyigwP7IhhDg=w800-h500-k-no,https://lh3.googleusercontent.com/-8wClwGbzJp4/AAAAAAAAAAI/AAAAAAAAAAA/19EExfnRFmw/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJ-V1U4WiZBZEREqlFW69BUjs,San Bartolo Jiu Jitsu,San Bartolo,-12.3869597,-76.7778055,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,51935158768,https://www.instagram.com/sanbartolo.jj,https://www.facebook.com/SanBartolosbr,Academia de Jiu Jitsu,,,https://search.google.com/local/reviews?placeid=ChIJ-V1U4WiZBZEREqlFW69BUjs,https://lh3.googleusercontent.com/p/AF1QipOCYYBcdZZEzbJvAFG-GedREAYtepdz-OGgfoti=w800-h500-k-no,https://lh5.googleusercontent.com/-xzisEx7wDH8/AAAAAAAAAAI/AAAAAAAAAAA/gH6g3WuPchY/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJb0J5dqHJBZERe8GSzXECUtQ,Shin Gi Tai - Lima Judo Club,San Isidro,-12.095853,-77.028533,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,https://www.instagram.com/dojo.sanisidro/,,Somos una academia de Judo enfocada en desarrollar las competencias de cada estudiante. Venimos a entrenar y a pasarla bien. Puedes venir por días o matricularte mensualmente. Tu primera clase de prueba es gratuita :),5,16,https://search.google.com/local/reviews?placeid=ChIJb0J5dqHJBZERe8GSzXECUtQ,https://lh3.googleusercontent.com/p/AF1QipPL_TCGcXWpWUq8BSGdikheQbLE_M-q0dp9VMMp=w800-h500-k-no,https://lh6.googleusercontent.com/-Z3wBpRmESaM/AAAAAAAAAAI/AAAAAAAAAAA/t2eqDDolizE/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJBzhPuPrPBZERLz7z0Txc60c,Guigo Jiu Jitsu Sede Rimac,Rimac,-12.0299517,-77.0313901,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,https://www.instagram.com/guigojiujitsurimac,,Academia de Jiu Jitsu,5,10,https://search.google.com/local/reviews?placeid=ChIJBzhPuPrPBZERLz7z0Txc60c,https://lh3.googleusercontent.com/p/AF1QipOHwffR0OAzBNDIeNzEQx6lUPuaoFlq55In1POg=w800-h500-k-no,https://lh6.googleusercontent.com/-HvbAQAA8GgA/AAAAAAAAAAI/AAAAAAAAAAA/l8MLsJvqK-c/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJ2_uPUwDJBZERQmMjPUSEARI,Studio Seven Jiu Jitsu Club,Miraflores,-12.1206716,-77.0415818,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,51966745206,https://www.instagram.com/studio7.jjclub,,Aprende. Entrena. Domina. Clases grupales y personalizadas.,5,1,https://search.google.com/local/reviews?placeid=ChIJ2_uPUwDJBZERQmMjPUSEARI,,,TRUE
ChIJ04_GLCTHBZEROwgIg2JXg7g,Sumaq Jiu Jitsu,Santiago de Surco,-12.1292178,-77.0005191,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,51993756798,https://www.instagram.com/sumaqjiujitsu/,,"Nos especializamos en enseñar Jiu Jitsu a todas las edades, niveles y estilos.",5,17,https://search.google.com/local/reviews?placeid=ChIJ04_GLCTHBZEROwgIg2JXg7g,https://lh3.googleusercontent.com/p/AF1QipN6fvfjkN6jT925RSp_v0BFNuibrHu_e5S_Sg4O=w800-h500-k-no,https://lh5.googleusercontent.com/-M91GQsWd_NE/AAAAAAAAAAI/AAAAAAAAAAA/fcFs_QoDqhs/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJe3XTfQbJBZERP7gk6MKAVFQ,Tan Ren Guigo Jiu Jitsu,Miraflores,-12.1212888,-77.0370423,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,51944831624,https://www.instagram.com/tanrenguigojj,,Tan Ren significa: “El proceso de superarse a uno mismo”,5,6,https://search.google.com/local/reviews?placeid=ChIJe3XTfQbJBZERP7gk6MKAVFQ,https://lh3.googleusercontent.com/p/AF1QipMu7rHPiOtrBAiPb8wOGIFrCVARXnlk39DT2H5y=w800-h500-k-no,https://lh3.googleusercontent.com/-ZXhp8yTOjEQ/AAAAAAAAAAI/AAAAAAAAAAA/5bqEdgegKm4/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJwy6ggZC3BZER3XbcHvxB8tM,Taurus Gym Dojo,Chorrillos,-12.2087068,-77.0172425,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,51927548697,https://www.instagram.com/taurusgymdojo/,https://www.facebook.com/taurusgymdojo/,Martial Arts School. Jiu Jitsu Gi/Nogi. MMA/Muay Thai. Entrenamiento personalizado. Asesoría en Nutrición.,5,3,https://search.google.com/local/reviews?placeid=ChIJwy6ggZC3BZER3XbcHvxB8tM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noiIgThOvAvNUSSY5A8T0gfVahGeKzya_TuN3MeVurmb91F152me9y2soGDFQ6QNgF96q6CadB2NL5Tw87bd7uHrog1jZ7aY8cPF7rcxLa2lSdnCzTwKu40AEHWkMgtQO-MiyIz=w800-h500-k-no,,TRUE
ChIJPWxX5gDRBZER1LeoJ419ACM,Team Berserker,Carabayllo,-11.8917425,-77.0395571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51936017229,https://www.instagram.com/berserker_mma,https://www.facebook.com/kankudaiescueladeartesmarciales,"Academia formativa y competitiva. MMA, Luta livre, Box & Kickboxing. Somos parte de la selección peruana de MMA.",5,3,https://search.google.com/local/reviews?placeid=ChIJPWxX5gDRBZER1LeoJ419ACM,,https://lh3.googleusercontent.com/-XwfAEQBNT6U/AAAAAAAAAAI/AAAAAAAAAAA/eKYDYYxJXEQ/s44-p-k-no-ns-nd/photo.jpg,TRUE
ChIJlYGuR9nIBZERDTNNPHOPDrE,Team Perros Sarnosos - Mestre Hector Iberico,Breña,-12.0584096,-77.0517392,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51940354668,https://www.instagram.com/losperrossarnososhectoriberico/?hl=en,https://www.facebook.com/LosPerrosSarnosos,Equipo once veces campeon nacional de lute livre del metre Hector Iberico.,4.2,11,https://search.google.com/local/reviews?placeid=ChIJlYGuR9nIBZERDTNNPHOPDrE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noZWD6Y663zY3ZyXob_y2bN_Ww7OKXgIMLEakLCR3RcRJJjm1GH0QrVgOWzGLcqDjwCmntzdoXH71lxalPTF0S7ajniq8PtmgKXzjLCLQ1j-aDZYl8CZfz6DWQrVRCQo6Z1EhEi=w800-h500-k-no,,TRUE
ChIJFRt8un67BZERRhMFNLShgtI,Team Seven Jiu Jitsu,Villa El Salvador,-12.233104,-76.9449725,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,51926946468,https://www.instagram.com/team_seven_bjj/,https://www.facebook.com/TeamSevenBjj/,Somos la única académia de Jiu Jitsu Brasileño en Villa El Salvador. Ven y forma parte de este equipo de competencia.,5,18,https://search.google.com/local/reviews?placeid=ChIJFRt8un67BZERRhMFNLShgtI,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrWIzrx8o0abAlaqXKVvUsUqrBeTLocVN__g1fQlYnSCYVsUziRbj-S6WrnN7rM6eigneblwKbmet9WNJrjYZdm4l3g5Z0GzpFZYoKI9TMxP-6YRy2h6SV9opirzDYZZlLJnqE=w800-h500-k-no,,TRUE
ChIJZSSeoRTFBZERpUdBnFFB6hI,Team Carita MMA,San Juan de Lurigancho,-12.0011141,-77.0037518,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,51966392724,https://www.instagram.com/team_carita_mma,https://www.facebook.com/freddycarita/,"Escuela de artes marciales mixtas, box, lucha, muaythai, submission.",5,5,https://search.google.com/local/reviews?placeid=ChIJZSSeoRTFBZERpUdBnFFB6hI,,https://lh4.googleusercontent.com/-Ium_cUdpWUE/AAAAAAAAAAI/AAAAAAAAAAA/m7vWl_nXEFg/s44-p-k-no-ns-nd/photo.jpg,TRUE
